CODI MESURAMENT,CODI EOI,PROVINCIA,CODI MUNICIPI,CODI ESTACIÓ,NOM ESTACIÓ,MUNICIPI,LATITUD,LONGITUD,ALTITUD,TIPUS ESTACIÓ,ÀREA URBANA,MAGNITUD,CONTAMINANT,UNITATS,PUNT MOSTREIG,ANY,MES,DIA,DATA,H01,V01,H02,V02,H03,V03,H04,V04,H05,V05,H06,V06,H07,V07,H08,V08,H09,V09,H10,V10,H11,V11,H12,V12,H13,V13,H14,V14,H15,V15,H16,V16,H17,V17,H18,V18,H19,V19,H20,V20,H21,V21,H22,V22,H23,V23,H24,V24,Georeferència
08019044_10_20200128,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,10,PM10,µg/m3,08019044_10_47,2020,1,28,28/01/2020,13,V,12,V,13,V,12,V,10,V,11,V,14,V,15,V,19,V,34,V,28,V,30,V,18,V,21,V,12,V,12,V,20,V,16,V,15,V,17,V,18,V,17,V,12,V,16,V,"(41.398724, 2.1533988)"
08019044_10_20200127,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,10,PM10,µg/m3,08019044_10_47,2020,1,27,27/01/2020,14,V,7,V,4,V,5,V,5,V,5,V,8,V,12,V,16,V,23,V,25,V,26,V,23,V,26,V,25,V,27,V,32,V,29,V,18,V,22,V,21,V,26,V,15,V,15,V,"(41.398724, 2.1533988)"
08019044_10_20200126,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,10,PM10,µg/m3,08019044_10_47,2020,1,26,26/01/2020,56,V,55,V,47,V,46,V,44,V,41,V,39,V,38,V,36,V,36,V,37,V,37,V,34,V,26,V,27,V,53,V,52,V,50,V,45,V,34,V,34,V,36,V,26,V,18,V,"(41.398724, 2.1533988)"
08019044_10_20200125,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,10,PM10,µg/m3,08019044_10_47,2020,1,25,25/01/2020,74,V,78,V,80,V,80,V,86,V,90,V,84,V,85,V,73,V,97,V,115,V,106,V,87,V,83,V,89,V,93,V,102,V,90,V,97,V,86,V,83,V,152,V,94,V,60,V,"(41.398724, 2.1533988)"
08019044_10_20200124,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,10,PM10,µg/m3,08019044_10_47,2020,1,24,24/01/2020,80,V,76,V,63,V,68,V,68,V,75,V,98,V,100,V,88,V,91,V,109,V,111,V,118,V,131,V,139,V,148,V,159,V,120,V,93,V,75,V,92,V,83,V,96,V,80,V,"(41.398724, 2.1533988)"
08019044_10_20200123,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,10,PM10,µg/m3,08019044_10_47,2020,1,23,23/01/2020,49,V,47,V,42,V,40,V,40,V,28,V,49,V,56,V,51,V,45,V,27,V,19,V,21,V,35,V,42,V,56,V,65,V,65,V,59,V,59,V,79,V,104,V,95,V,80,V,"(41.398724, 2.1533988)"
08019044_10_20200122,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,10,PM10,µg/m3,08019044_10_47,2020,1,22,22/01/2020,23,V,18,V,8,V,7,V,5,V,4,V,7,V,10,V,14,V,26,V,69,V,97,V,92,V,83,V,77,V,74,V,74,V,72,V,72,V,69,V,67,V,65,V,60,V,55,V,"(41.398724, 2.1533988)"
08019044_10_20200121,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,10,PM10,µg/m3,08019044_10_47,2020,1,21,21/01/2020,4,V,4,V,4,V,4,V,4,V,7,V,6,V,12,V,10,V,22,V,29,V,31,V,45,V,59,V,52,V,49,V,46,V,38,V,35,V,33,V,35,V,32,V,38,V,22,V,"(41.398724, 2.1533988)"
08019044_10_20200120,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,10,PM10,µg/m3,08019044_10_47,2020,1,20,20/01/2020,10,V,9,V,10,V,11,V,11,V,11,V,16,V,17,V,17,V,19,V,21,V,23,V,20,V,17,V,18,V,16,V,15,V,14,V,7,V,8,V,7,V,8,V,5,V,4,V,"(41.398724, 2.1533988)"
08019044_10_20200109,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,10,PM10,µg/m3,08019044_10_47,2020,1,9,09/01/2020,20,V,15,V,11,V,9,V,12,V,15,V,12,V,23,V,37,V,69,V,69,V,32,V,27,V,30,V,27,V,22,V,23,V,28,V,24,V,18,V,13,V,15,V,16,V,14,V,"(41.398724, 2.1533988)"
08019044_10_20200119,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,10,PM10,µg/m3,08019044_10_47,2020,1,19,19/01/2020,22,V,19,V,18,V,15,V,13,V,13,V,6,V,1,V,1,V,3,V,4,V,6,V,5,V,8,V,8,V,8,V,10,V,15,V,14,V,13,V,12,V,10,V,9,V,8,V,"(41.398724, 2.1533988)"
08019044_10_20200118,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,10,PM10,µg/m3,08019044_10_47,2020,1,18,18/01/2020,9,V,4,V,5,V,9,V,17,V,17,V,15,V,12,V,12,V,15,V,17,V,19,V,16,V,12,V,11,V,15,V,17,V,16,V,16,V,18,V,17,V,16,V,15,V,22,V,"(41.398724, 2.1533988)"
08019044_10_20200117,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,10,PM10,µg/m3,08019044_10_47,2020,1,17,17/01/2020,17,V,16,V,15,V,14,V,15,V,17,V,20,V,20,V,23,V,30,V,35,V,25,V,32,V,55,V,43,V,27,V,32,V,37,V,20,V,11,V,11,V,29,V,26,V,19,V,"(41.398724, 2.1533988)"
08019044_10_20200116,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,10,PM10,µg/m3,08019044_10_47,2020,1,16,16/01/2020,7,V,13,V,14,V,15,V,14,V,15,V,17,V,24,V,36,V,49,V,59,V,48,V,36,V,32,V,32,V,27,V,31,V,35,V,32,V,30,V,28,V,24,V,21,V,18,V,"(41.398724, 2.1533988)"
08019044_10_20200115,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,10,PM10,µg/m3,08019044_10_47,2020,1,15,15/01/2020,20,V,16,V,14,V,14,V,12,V,13,V,14,V,17,V,25,V,,N,,N,25,V,28,V,30,V,35,V,22,V,24,V,45,V,40,V,34,V,29,V,24,V,27,V,18,V,"(41.398724, 2.1533988)"
08019044_10_20200114,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,10,PM10,µg/m3,08019044_10_47,2020,1,14,14/01/2020,16,V,12,V,10,V,10,V,12,V,14,V,7,V,5,V,15,V,23,V,19,V,19,V,20,V,23,V,29,V,30,V,28,V,29,V,37,V,32,V,29,V,29,V,27,V,24,V,"(41.398724, 2.1533988)"
08019044_10_20200108,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,10,PM10,µg/m3,08019044_10_47,2020,1,8,08/01/2020,40,V,27,V,25,V,21,V,22,V,23,V,23,V,26,V,37,V,50,V,31,V,27,V,29,V,44,V,23,V,17,V,18,V,22,V,32,V,29,V,32,V,31,V,30,V,28,V,"(41.398724, 2.1533988)"
08019044_10_20200101,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,10,PM10,µg/m3,08019044_10_47,2020,1,1,01/01/2020,16,V,17,V,17,V,17,V,17,V,14,V,16,V,11,V,15,V,16,V,18,V,17,V,15,V,16,V,18,V,18,V,18,V,17,V,17,V,20,V,25,V,20,V,18,V,21,V,"(41.398724, 2.1533988)"
08019044_10_20200102,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,10,PM10,µg/m3,08019044_10_47,2020,1,2,02/01/2020,17,V,15,V,14,V,12,V,13,V,14,V,16,V,19,V,22,V,24,V,19,V,20,V,20,V,20,V,20,V,22,V,23,V,24,V,26,V,26,V,21,V,19,V,17,V,15,V,"(41.398724, 2.1533988)"
08019044_10_20200103,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,10,PM10,µg/m3,08019044_10_47,2020,1,3,03/01/2020,14,V,11,V,10,V,11,V,12,V,11,V,11,V,12,V,17,V,18,V,22,V,25,V,26,V,24,V,20,V,26,V,27,V,32,V,30,V,30,V,30,V,33,V,45,V,41,V,"(41.398724, 2.1533988)"
08019044_10_20200104,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,10,PM10,µg/m3,08019044_10_47,2020,1,4,04/01/2020,26,V,22,V,24,V,19,V,18,V,16,V,23,V,23,V,17,V,24,V,26,V,28,V,28,V,26,V,13,V,11,V,12,V,16,V,9,V,11,V,11,V,15,V,27,V,27,V,"(41.398724, 2.1533988)"
08019044_10_20200105,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,10,PM10,µg/m3,08019044_10_47,2020,1,5,05/01/2020,19,V,12,V,11,V,8,V,7,V,7,V,7,V,8,V,10,V,13,V,15,V,19,V,19,V,22,V,22,V,24,V,17,V,15,V,30,V,25,V,30,V,30,V,24,V,21,V,"(41.398724, 2.1533988)"
08019044_10_20200106,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,10,PM10,µg/m3,08019044_10_47,2020,1,6,06/01/2020,8,V,8,V,15,V,13,V,14,V,10,V,12,V,11,V,14,V,16,V,18,V,19,V,21,V,21,V,23,V,22,V,22,V,25,V,24,V,25,V,29,V,33,V,32,V,26,V,"(41.398724, 2.1533988)"
08019044_10_20200107,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,10,PM10,µg/m3,08019044_10_47,2020,1,7,07/01/2020,25,V,23,V,20,V,19,V,14,V,17,V,19,V,23,V,22,V,35,V,39,V,46,V,40,V,27,V,25,V,24,V,37,V,42,V,44,V,38,V,36,V,44,V,42,V,35,V,"(41.398724, 2.1533988)"
08019044_10_20200110,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,10,PM10,µg/m3,08019044_10_47,2020,1,10,10/01/2020,11,V,13,V,18,V,14,V,14,V,15,V,20,V,17,V,15,V,14,V,6,V,5,V,11,V,19,V,11,V,10,V,19,V,18,V,11,V,12,V,15,V,20,V,15,V,13,V,"(41.398724, 2.1533988)"
08019044_10_20200111,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,10,PM10,µg/m3,08019044_10_47,2020,1,11,11/01/2020,15,V,13,V,12,V,12,V,6,V,5,V,8,V,11,V,12,V,10,V,12,V,13,V,12,V,14,V,13,V,16,V,17,V,17,V,23,V,16,V,10,V,15,V,17,V,17,V,"(41.398724, 2.1533988)"
08019044_10_20200112,8019044,8,19,44,Barcelona (Gràcia - Sant Gervasi),Barcelona,41.398724,2.1533988,57,traffic,urban,10,PM10,µg/m3,08019044_10_47,2020,1,12,12/01/2020,14,V,14,V,15,V,16,V,15,V,17,V,12,V,13,V,15,V,12,V,11,V,17,V,13,V,11,V,16,V,28,V,24,V,22,V,22,V,22,V,22,V,15,V,14,V,13,V,"(41.398724, 2.1533988)"
08019054_10_20200101,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,1,01/01/2020,16,V,14,V,14,V,22,V,21,V,13,V,16,V,12,V,14,V,17,V,16,V,15,V,13,V,13,V,15,V,23,V,21,V,19,V,18,V,22,V,26,V,25,V,22,V,23,V,"(41.42611, 2.1480017)"
08019054_10_20200108,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,8,08/01/2020,10,V,11,V,14,V,13,V,18,V,22,V,23,V,25,V,28,V,21,V,16,V,18,V,9,V,13,V,25,V,20,V,16,V,14,V,19,V,23,V,16,V,19,V,22,V,17,V,"(41.42611, 2.1480017)"
08019054_10_20200110,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,10,10/01/2020,7,V,7,V,10,V,16,V,14,V,17,V,15,V,12,V,8,V,7,V,4,V,4,V,2,V,1,V,5,V,9,V,10,V,9,V,9,V,11,V,15,V,17,V,11,V,11,V,"(41.42611, 2.1480017)"
08019054_10_20200111,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,11,11/01/2020,10,V,10,V,8,V,11,V,7,V,6,V,5,V,5,V,10,V,9,V,8,V,7,V,7,V,6,V,6,V,8,V,9,V,14,V,16,V,13,V,12,V,7,V,8,V,15,V,"(41.42611, 2.1480017)"
08019054_10_20200112,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,12,12/01/2020,12,V,10,V,12,V,11,V,8,V,6,V,8,V,10,V,8,V,9,V,11,V,9,V,7,V,5,V,9,V,15,V,18,V,13,V,19,V,24,V,21,V,9,V,10,V,9,V,"(41.42611, 2.1480017)"
08019054_10_20200113,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,13,13/01/2020,1,V,4,V,4,V,3,V,2,V,3,V,4,V,4,V,5,V,7,V,5,V,8,V,6,V,9,V,14,V,17,V,17,V,18,V,21,V,23,V,16,V,13,V,9,V,16,V,"(41.42611, 2.1480017)"
08019054_10_20200122,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,22,22/01/2020,18,V,18,V,6,V,2,V,3,V,3,V,5,V,4,V,7,V,11,V,27,V,68,V,77,V,74,V,73,V,67,V,65,V,65,V,62,V,62,V,59,V,59,V,57,V,53,V,"(41.42611, 2.1480017)"
08019054_10_20200121,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,21,21/01/2020,1,V,1,V,1,V,1,V,1,V,2,V,2,V,3,V,4,V,8,V,12,V,11,V,15,V,32,V,33,V,31,V,31,V,21,V,20,V,20,V,20,V,19,V,19,V,22,V,"(41.42611, 2.1480017)"
08019054_10_20200109,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,9,09/01/2020,10,V,7,V,11,V,13,V,13,V,14,V,13,V,16,V,18,V,18,V,30,V,53,V,22,V,27,V,21,V,19,V,19,V,18,V,21,V,15,V,11,V,12,V,12,V,12,V,"(41.42611, 2.1480017)"
08019054_10_20200114,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,14,14/01/2020,14,V,9,V,11,V,14,V,5,V,7,V,9,V,10,V,9,V,7,V,9,V,16,V,11,V,10,V,13,V,19,V,21,V,18,V,23,V,19,V,17,V,21,V,23,V,23,V,"(41.42611, 2.1480017)"
08019054_10_20200105,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,5,05/01/2020,4,V,3,V,3,V,3,V,3,V,2,V,4,V,2,V,2,V,3,V,4,V,6,V,7,V,8,V,13,V,13,V,11,V,9,V,16,V,19,V,23,V,20,V,27,V,23,V,"(41.42611, 2.1480017)"
08019054_10_20200106,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,6,06/01/2020,11,V,9,V,17,V,16,V,13,V,8,V,11,V,13,V,8,V,8,V,12,V,13,V,12,V,14,V,18,V,21,V,19,V,20,V,25,V,26,V,24,V,23,V,24,V,24,V,"(41.42611, 2.1480017)"
08019054_10_20200107,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,7,07/01/2020,24,V,24,V,22,V,18,V,17,V,14,V,13,V,18,V,15,V,9,V,9,V,9,V,24,V,11,V,9,V,5,V,8,V,12,V,17,V,21,V,23,V,24,V,18,V,12,V,"(41.42611, 2.1480017)"
08019054_10_20200115,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,15,15/01/2020,19,V,13,V,13,V,10,V,10,V,12,V,16,V,,N,,N,37,V,30,V,18,V,6,V,18,V,20,V,18,V,13,V,20,V,28,V,27,V,28,V,17,V,14,V,18,V,"(41.42611, 2.1480017)"
08019054_10_20200116,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,16,16/01/2020,16,V,10,V,13,V,14,V,12,V,12,V,17,V,19,V,30,V,37,V,44,V,38,V,25,V,26,V,23,V,21,V,18,V,24,V,25,V,20,V,19,V,15,V,14,V,18,V,"(41.42611, 2.1480017)"
08019054_10_20200120,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,20,20/01/2020,6,V,9,V,16,V,8,V,6,V,12,V,11,V,9,V,10,V,11,V,10,V,17,V,15,V,16,V,17,V,21,V,12,V,8,V,4,V,4,V,2,V,2,V,1,V,1,V,"(41.42611, 2.1480017)"
08019054_10_20200117,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,17,17/01/2020,18,V,16,V,12,V,8,V,12,V,14,V,13,V,15,V,12,V,9,V,10,V,13,V,12,V,12,V,15,V,12,V,11,V,10,V,8,V,8,V,10,V,8,V,17,V,22,V,"(41.42611, 2.1480017)"
08019054_10_20200118,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,18,18/01/2020,13,V,5,V,5,V,6,V,10,V,10,V,11,V,11,V,6,V,11,V,9,V,10,V,9,V,2,V,10,V,10,V,9,V,7,V,11,V,13,V,13,V,18,V,19,V,16,V,"(41.42611, 2.1480017)"
08019054_10_20200119,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,19,19/01/2020,10,V,16,V,14,V,11,V,12,V,11,V,7,V,2,V,3,V,3,V,4,V,9,V,6,V,6,V,7,V,6,V,10,V,14,V,13,V,8,V,13,V,12,V,8,V,7,V,"(41.42611, 2.1480017)"
08019054_10_20200131,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,31,31/01/2020,8,V,10,V,9,V,10,V,9,V,9,V,8,V,14,V,23,V,26,V,12,V,7,V,3,V,5,V,3,V,9,V,15,V,9,V,9,V,11,V,12,V,9,V,7,V,13,V,"(41.42611, 2.1480017)"
08019054_10_20200130,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,30,30/01/2020,7,V,8,V,10,V,12,V,13,V,17,V,12,V,5,V,9,V,11,V,7,V,5,V,5,V,6,V,3,V,3,V,2,V,5,V,8,V,10,V,9,V,8,V,8,V,10,V,"(41.42611, 2.1480017)"
08019054_10_20200129,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,29,29/01/2020,7,V,6,V,4,V,10,V,7,V,8,V,12,V,15,V,15,V,28,V,10,V,,N,,N,,N,,N,,N,16,V,18,V,21,V,22,V,25,V,21,V,15,V,12,V,"(41.42611, 2.1480017)"
08019054_10_20200128,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,28,28/01/2020,11,V,8,V,7,V,9,V,7,V,10,V,11,V,12,V,9,V,12,V,10,V,12,V,11,V,3,V,3,V,2,V,4,V,4,V,9,V,12,V,12,V,12,V,10,V,3,V,"(41.42611, 2.1480017)"
08019054_10_20200127,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,27,27/01/2020,9,V,6,V,4,V,5,V,7,V,7,V,11,V,11,V,11,V,17,V,16,V,22,V,17,V,14,V,16,V,21,V,16,V,22,V,21,V,17,V,13,V,17,V,13,V,11,V,"(41.42611, 2.1480017)"
08019054_10_20200126,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,26,26/01/2020,64,V,60,V,52,V,50,V,48,V,50,V,41,V,36,V,36,V,37,V,33,V,33,V,32,V,22,V,24,V,39,V,43,V,45,V,38,V,25,V,30,V,33,V,23,V,13,V,"(41.42611, 2.1480017)"
08019054_10_20200125,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,25,25/01/2020,80,V,74,V,71,V,75,V,83,V,77,V,73,V,75,V,69,V,72,V,94,V,92,V,83,V,85,V,92,V,90,V,92,V,98,V,94,V,79,V,68,V,61,V,58,V,62,V,"(41.42611, 2.1480017)"
08019054_10_20200124,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,24,24/01/2020,73,V,76,V,65,V,57,V,62,V,136,V,111,V,81,V,106,V,116,V,116,V,107,V,110,V,93,V,87,V,85,V,124,V,150,V,126,V,87,V,87,V,80,V,82,V,85,V,"(41.42611, 2.1480017)"
08019054_10_20200123,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,23,23/01/2020,47,V,45,V,39,V,33,V,33,V,29,V,37,V,55,V,60,V,53,V,31,V,17,V,12,V,26,V,42,V,54,V,73,V,78,V,64,V,82,V,95,V,99,V,92,V,71,V,"(41.42611, 2.1480017)"
08019054_10_20200104,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,4,04/01/2020,13,V,9,V,12,V,14,V,9,V,9,V,11,V,12,V,16,V,20,V,21,V,20,V,12,V,10,V,9,V,12,V,11,V,11,V,9,V,8,V,8,V,11,V,41,V,8,V,"(41.42611, 2.1480017)"
08019054_10_20200103,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,3,03/01/2020,15,V,11,V,10,V,10,V,12,V,11,V,12,V,12,V,12,V,10,V,14,V,12,V,9,V,10,V,13,V,12,V,13,V,15,V,22,V,25,V,25,V,28,V,33,V,29,V,"(41.42611, 2.1480017)"
08019054_10_20200102,8019054,8,19,54,Barcelona (Parc Vall Hebron),Barcelona,41.42611,2.1480017,136,background,urban,10,PM10,µg/m3,08019054_10_47,2020,1,2,02/01/2020,19,V,15,V,16,V,15,V,14,V,14,V,17,V,18,V,21,V,26,V,18,V,16,V,11,V,7,V,10,V,11,V,12,V,15,V,18,V,18,V,16,V,12,V,14,V,15,V,"(41.42611, 2.1480017)"
08019057_10_20200112,8019057,8,19,57,Barcelona (Palau Reial),Barcelona,41.38749,2.1151996,81,background,urban,10,PM10,µg/m3,08019057_10_47,2020,1,12,12/01/2020,11,V,14,V,15,V,13,V,13,V,13,V,11,V,10,V,11,V,16,V,12,V,9,V,8,V,6,V,13,V,23,V,17,V,19,V,23,V,26,V,27,V,20,V,18,V,12,V,"(41.38749, 2.1151996)"
08019057_10_20200130,8019057,8,19,57,Barcelona (Palau Reial),Barcelona,41.38749,2.1151996,81,background,urban,10,PM10,µg/m3,08019057_10_47,2020,1,30,30/01/2020,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,"(41.38749, 2.1151996)"
08019057_10_20200101,8019057,8,19,57,Barcelona (Palau Reial),Barcelona,41.38749,2.1151996,81,background,urban,10,PM10,µg/m3,08019057_10_47,2020,1,1,01/01/2020,13,V,10,V,12,V,14,V,11,V,12,V,11,V,12,V,19,V,17,V,17,V,16,V,13,V,12,V,15,V,17,V,17,V,16,V,16,V,18,V,19,V,19,V,18,V,16,V,"(41.38749, 2.1151996)"
08019057_10_20200102,8019057,8,19,57,Barcelona (Palau Reial),Barcelona,41.38749,2.1151996,81,background,urban,10,PM10,µg/m3,08019057_10_47,2020,1,2,02/01/2020,16,V,15,V,17,V,14,V,12,V,12,V,12,V,17,V,25,V,30,V,16,V,60,V,15,V,15,V,17,V,17,V,21,V,17,V,23,V,22,V,17,V,16,V,15,V,12,V,"(41.38749, 2.1151996)"
08019057_10_20200103,8019057,8,19,57,Barcelona (Palau Reial),Barcelona,41.38749,2.1151996,81,background,urban,10,PM10,µg/m3,08019057_10_47,2020,1,3,03/01/2020,12,V,11,V,10,V,12,V,11,V,12,V,11,V,12,V,13,V,298,V,117,V,19,V,26,V,23,V,7,V,18,V,19,V,20,V,20,V,19,V,26,V,25,V,24,V,19,V,"(41.38749, 2.1151996)"
08019057_10_20200104,8019057,8,19,57,Barcelona (Palau Reial),Barcelona,41.38749,2.1151996,81,background,urban,10,PM10,µg/m3,08019057_10_47,2020,1,4,04/01/2020,14,V,17,V,12,V,11,V,10,V,10,V,13,V,16,V,16,V,22,V,26,V,19,V,17,V,12,V,11,V,14,V,15,V,18,V,16,V,11,V,10,V,19,V,76,V,9,V,"(41.38749, 2.1151996)"
08019057_10_20200105,8019057,8,19,57,Barcelona (Palau Reial),Barcelona,41.38749,2.1151996,81,background,urban,10,PM10,µg/m3,08019057_10_47,2020,1,5,05/01/2020,6,V,7,V,5,V,5,V,5,V,3,V,6,V,5,V,8,V,9,V,13,V,9,V,10,V,16,V,24,V,27,V,17,V,16,V,17,V,19,V,22,V,21,V,16,V,17,V,"(41.38749, 2.1151996)"
